fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,pH,sulphates,alcohol,quality
9.4,0.34,0.37,0.7884573603642703,-2.5902671654458267,1.6094379124341003,3.22,0.62,9.2,5
6.6,0.695,0.0,0.7419373447293773,-2.5902671654458267,2.4849066497880004,3.49,0.67,9.2,5
10.0,0.31,0.47,0.9555114450274363,-2.4651040224918206,2.6390573296152584,3.36,0.8,10.5,7
7.9,0.33,0.23,0.5306282510621704,-2.563949857128453,2.8903717578961645,3.29,0.65,9.3,5
8.0,0.52,0.03,0.5306282510621704,-2.659260036932778,2.302585092994046,3.34,0.57,10.0,5
7.9,0.37,0.23,0.5877866649021191,-2.563949857128453,3.1354942159291497,3.28,0.67,9.3,5
7.9,0.35,0.46,1.2809338454620642,-2.551046452292545,2.70805020110221,3.35,0.86,12.8,8
6.9,0.54,0.04,1.0986122886681098,-2.563949857128453,1.9459101490553132,3.69,0.91,9.4,6
7.9,0.545,0.06,1.3862943611198906,-2.4418471603275536,3.295836866004329,3.36,0.67,10.7,6
10.9,0.37,0.58,1.3862943611198906,-2.645075401940822,2.833213344056216,3.22,0.78,10.1,5
8.4,0.715,0.2,0.8754687373538999,-2.577021938695806,2.302585092994046,3.31,0.64,9.4,5
7.5,0.65,0.18,1.9459101490553132,-2.4304184645039304,3.295836866004329,3.38,0.77,9.4,5
7.9,0.545,0.06,1.3862943611198906,-2.4418471603275536,3.295836866004329,3.36,0.67,10.7,6
6.9,0.54,0.04,1.0986122886681098,-2.563949857128453,1.9459101490553132,3.69,0.91,9.4,6
10.3,0.32,0.45,1.8562979903656263,-2.617295837833746,1.6094379124341003,3.23,0.82,12.6,8
8.9,0.4,0.32,1.7227665977411035,-2.4418471603275536,2.302585092994046,3.38,0.77,10.5,7
7.6,0.52,0.12,1.0986122886681098,-2.703062659591171,2.4849066497880004,3.36,0.57,9.1,5
8.9,0.4,0.32,1.7227665977411035,-2.4418471603275536,2.302585092994046,3.38,0.77,10.5,7
7.5,0.4,0.12,1.0986122886681098,-2.385966701933097,3.367295829986474,3.37,0.7,10.3,6
8.7,0.52,0.09,0.9162907318741551,-2.396895772465287,2.995732273553991,3.34,0.86,10.6,7
8.7,0.52,0.09,0.9162907318741551,-2.396895772465287,2.995732273553991,3.34,0.86,10.6,7
10.4,0.55,0.23,0.9932517730102834,-2.396895772465287,2.8903717578961645,3.22,0.64,10.3,6
6.9,0.36,0.25,0.8754687373538999,-2.322787800311565,1.6094379124341003,3.41,0.6,10.1,6
7.1,0.63,0.06,0.6931471805599453,-2.488914671185539,2.0794415416798357,3.67,0.73,9.6,5
7.2,0.65,0.02,0.8329091229351039,-2.364460496712133,1.6094379124341003,3.67,0.8,9.7,5
6.9,0.67,0.06,0.7419373447293773,-2.5257286443082556,2.0794415416798357,3.68,0.71,9.6,5
7.5,0.53,0.06,0.9555114450274363,-2.4534079827286295,2.995732273553991,3.38,0.59,10.7,6
8.3,0.705,0.12,0.9555114450274363,-2.385966701933097,2.4849066497880004,3.51,0.72,10.0,5
8.4,0.65,0.6,0.7419373447293773,-2.1892564076870427,2.4849066497880004,3.2,0.52,9.2,5
10.3,0.53,0.48,0.9162907318741551,-2.7646205525906042,1.791759469228055,3.12,0.59,9.3,6
7.6,0.62,0.32,0.7884573603642703,-2.501036031717884,1.9459101490553132,3.36,0.52,9.4,5
7.4,0.29,0.38,0.5306282510621704,-2.7806208939370456,2.1972245773362196,3.41,0.53,9.5,6
10.3,0.53,0.48,0.9162907318741551,-2.7646205525906042,1.791759469228055,3.12,0.59,9.3,6
7.9,0.53,0.24,0.6931471805599453,-2.6310891599660815,2.70805020110221,3.27,0.54,9.4,6
9.0,0.46,0.31,1.0296194171811581,-2.375155785828881,2.9444389791664403,3.32,0.63,9.5,6
8.6,0.47,0.3,1.0986122886681098,-2.577021938695806,3.4011973816621555,3.3,0.53,9.4,5
7.4,0.36,0.29,0.9555114450274363,-2.4418471603275536,3.258096538021482,3.39,0.68,11.0,5
7.1,0.35,0.29,0.9162907318741551,-2.3434070875143007,2.995732273553991,3.42,0.65,11.0,6
9.6,0.56,0.23,1.2237754316221157,-2.282782465697866,3.6109179126442243,3.3,0.65,10.1,5
9.6,0.77,0.12,1.0647107369924282,-2.501036031717884,3.4011973816621555,3.3,0.64,10.4,6
9.8,0.66,0.39,1.1631508098056809,-2.488914671185539,3.044522437723423,3.37,0.71,11.5,7
9.6,0.77,0.12,1.0647107369924282,-2.501036031717884,3.4011973816621555,3.3,0.64,10.4,6
9.8,0.66,0.39,1.1631508098056809,-2.488914671185539,3.044522437723423,3.37,0.71,11.5,7
9.3,0.61,0.26,1.2237754316221157,-2.4079456086518722,3.2188758248682006,3.24,0.62,9.7,5
7.8,0.62,0.05,0.8329091229351039,-2.5383074265151158,1.791759469228055,3.29,0.63,9.3,5
10.3,0.59,0.42,1.0296194171811581,-2.4079456086518722,3.5553480614894135,3.28,0.7,9.5,6
10.3,0.44,0.5,1.5040773967762742,-2.234926444520231,1.6094379124341003,3.28,0.83,11.5,5
10.7,0.46,0.39,0.6931471805599453,-2.796881414808826,1.9459101490553132,3.18,0.62,9.5,5
10.2,0.36,0.64,1.0647107369924282,-2.1037342342488805,2.302585092994046,3.23,0.66,12.5,6
10.2,0.36,0.64,1.0647107369924282,-2.1037342342488805,2.302585092994046,3.23,0.66,12.5,6
8.0,0.58,0.28,1.1631508098056809,-2.7181005369557116,3.044522437723423,3.22,0.54,9.4,6
8.4,0.56,0.08,0.7419373447293773,-2.2537949288246137,2.772588722239781,3.13,0.52,11.0,5
7.9,0.65,0.01,0.9162907318741551,-2.551046452292545,2.833213344056216,3.34,0.74,11.7,7
8.9,0.43,0.45,0.6418538861723947,-2.9565115604007097,1.791759469228055,3.35,0.7,12.5,6
7.8,0.43,0.32,1.0296194171811581,-2.5257286443082556,3.367295829986474,3.31,0.64,10.3,5
10.6,0.42,0.48,0.9932517730102834,-2.7333680090865,1.6094379124341003,3.21,0.87,11.3,6
10.9,0.39,0.47,0.5877866649021191,-2.137070654516472,1.791759469228055,3.3,0.75,9.8,6
10.9,0.39,0.47,0.5877866649021191,-2.137070654516472,1.791759469228055,3.3,0.75,9.8,6
7.0,0.685,0.0,0.6418538861723947,-2.703062659591171,3.6888794541139363,3.6,0.81,9.9,5
6.6,0.815,0.02,0.9932517730102834,-2.6310891599660815,2.833213344056216,3.58,0.89,12.3,7
9.6,0.56,0.31,1.0296194171811581,-2.419118909249997,2.70805020110221,3.11,0.92,10.0,6
9.1,0.785,0.0,0.9555114450274363,-2.375155785828881,2.3978952727983707,3.36,0.86,9.4,6
9.1,0.795,0.0,0.9555114450274363,-2.3434070875143007,2.3978952727983707,3.35,0.83,9.4,6
7.7,0.665,0.0,0.8754687373538999,-2.4079456086518722,2.0794415416798357,3.27,0.73,9.3,5
6.1,0.21,0.4,0.3364722366212129,-2.7181005369557116,3.7013019741124933,3.25,0.59,11.9,6
6.7,0.75,0.01,0.8754687373538999,-2.551046452292545,2.833213344056216,3.55,0.61,12.8,6
10.5,0.42,0.66,1.0818051703517284,-2.1541650878757723,2.4849066497880004,3.24,0.75,11.7,7
8.2,0.7,0.23,0.6931471805599453,-2.312635428847547,2.6390573296152584,3.19,0.7,9.4,5
8.6,0.45,0.31,0.9555114450274363,-2.4534079827286295,3.044522437723423,3.37,0.91,9.9,6
10.0,0.42,0.5,1.2237754316221157,-2.234926444520231,1.9459101490553132,3.26,0.93,11.8,6
10.4,0.575,0.61,0.9555114450274363,-2.577021938695806,2.3978952727983707,3.16,0.69,9.0,5
6.9,0.765,0.02,0.8329091229351039,-2.7646205525906042,3.5553480614894135,3.57,0.78,9.9,5
7.9,0.24,0.4,0.47000362924573563,-2.882403588246988,2.3978952727983707,3.32,0.87,8.7,6
7.4,0.55,0.22,0.7884573603642703,-2.24431618487007,2.4849066497880004,3.05,0.63,9.2,5
8.3,0.42,0.38,0.9162907318741551,-2.364460496712133,3.1780538303479458,3.31,0.7,10.8,6
8.3,0.26,0.42,0.6931471805599453,-2.5257286443082556,2.3978952727983707,3.21,0.8,9.4,6
8.3,0.26,0.42,0.6931471805599453,-2.5257286443082556,2.3978952727983707,3.21,0.8,9.4,6
8.3,0.26,0.42,0.6931471805599453,-2.5257286443082556,2.3978952727983707,3.21,0.8,9.4,6
7.7,0.51,0.28,0.7419373447293773,-2.4418471603275536,3.1354942159291497,3.42,0.74,9.2,5
7.4,0.63,0.07,0.8754687373538999,-2.4079456086518722,2.3978952727983707,3.43,0.76,9.7,6
7.8,0.54,0.26,0.6931471805599453,-2.4304184645039304,3.1354942159291497,3.41,0.74,9.2,6
8.3,0.66,0.15,0.6418538861723947,-2.5383074265151158,2.833213344056216,3.31,0.54,9.6,6
7.8,0.46,0.26,0.6418538861723947,-2.4304184645039304,3.1354942159291497,3.43,0.74,9.2,6
9.6,0.38,0.31,0.9162907318741551,-2.3434070875143007,2.772588722239781,3.19,0.7,10.0,7
9.5,0.37,0.52,0.6931471805599453,-2.501036031717884,1.791759469228055,3.18,0.51,9.5,5
8.4,0.665,0.61,0.6931471805599453,-2.1892564076870427,2.5649493574615367,3.16,0.54,9.1,5
6.6,0.735,0.02,2.066862759472976,-2.1037342342488805,4.219507705176107,3.47,0.53,9.9,5
8.7,0.765,0.22,0.8329091229351039,-2.7488721956224653,2.1972245773362196,3.1,0.55,9.4,5
6.6,0.735,0.02,2.066862759472976,-2.1037342342488805,4.219507705176107,3.47,0.53,9.9,5
7.7,0.26,0.3,0.5306282510621704,-2.8302178350764176,2.995732273553991,3.29,0.47,10.8,6
7.7,0.69,0.05,0.9932517730102834,-2.5902671654458267,2.70805020110221,3.26,0.61,9.1,5
8.7,0.31,0.46,0.3364722366212129,-2.8302178350764176,2.3978952727983707,3.36,0.76,10.1,6
9.8,0.44,0.47,0.9162907318741551,-2.7646205525906042,2.1972245773362196,3.24,0.65,10.8,6
9.0,0.43,0.34,0.9162907318741551,-2.5257286443082556,3.258096538021482,3.38,0.62,9.5,6
9.1,0.45,0.35,0.8754687373538999,-2.5257286443082556,3.1354942159291497,3.38,0.62,9.5,5
7.1,0.735,0.16,0.6418538861723947,-2.3025850929940455,2.70805020110221,3.27,0.64,9.3,5
9.9,0.4,0.53,1.9021075263969205,-2.3330443004787544,1.791759469228055,3.27,0.82,11.7,7
8.8,0.52,0.34,0.9932517730102834,-2.4418471603275536,3.1780538303479458,3.26,0.61,9.5,5
10.6,0.48,0.64,0.7884573603642703,-2.198225077669803,1.791759469228055,3.26,0.66,11.7,6
7.0,0.58,0.12,0.6418538861723947,-2.396895772465287,3.5263605246161616,3.44,0.48,10.5,5
6.8,0.77,0.0,0.5877866649021191,-2.7181005369557116,3.5263605246161616,3.62,0.68,9.9,5
9.5,0.56,0.33,0.8754687373538999,-2.419118909249997,3.5553480614894135,3.28,0.73,11.8,7
10.5,0.24,0.47,0.7419373447293773,-2.7181005369557116,1.791759469228055,3.15,0.9,11.0,7
6.4,0.67,0.08,0.7419373447293773,-3.101092789211817,2.9444389791664403,3.49,0.49,11.4,6
9.5,0.78,0.22,0.6418538861723947,-2.563949857128453,1.791759469228055,3.26,0.56,10.6,6
9.1,0.52,0.33,0.26236426446749106,-2.659260036932778,2.1972245773362196,3.24,0.6,9.3,5
10.5,0.24,0.47,0.7419373447293773,-2.7181005369557116,1.791759469228055,3.15,0.9,11.0,7
7.8,0.55,0.35,0.7884573603642703,-2.603690185777967,3.044522437723423,3.25,0.56,9.2,5
10.4,0.41,0.55,1.1631508098056809,-2.577021938695806,3.091042453358316,3.15,0.89,9.9,6
8.0,0.67,0.3,0.6931471805599453,-2.8134107167600364,3.6375861597263857,3.26,0.56,10.2,6
10.4,0.41,0.55,1.1631508098056809,-2.577021938695806,3.091042453358316,3.15,0.89,9.9,6
7.0,0.62,0.18,0.4054651081081644,-2.7806208939370456,1.9459101490553132,3.08,0.6,9.3,5
10.0,0.44,0.49,0.9932517730102834,-2.563949857128453,2.3978952727983707,3.23,0.63,11.6,7
5.3,0.57,0.01,0.5306282510621704,-2.9187712324178627,1.6094379124341003,3.57,0.84,12.5,7
9.5,0.735,0.1,0.7419373447293773,-2.5383074265151158,1.791759469228055,3.23,0.56,10.1,6
9.3,0.48,0.29,0.7419373447293773,-2.0635681925235456,1.791759469228055,3.22,0.72,11.2,5
8.6,0.53,0.22,0.6931471805599453,-2.3025850929940455,1.9459101490553132,3.2,0.56,10.2,6
6.8,0.56,0.03,0.5306282510621704,-2.4769384801388235,2.8903717578961645,3.44,0.63,10.0,6
10.4,0.33,0.63,1.0296194171811581,-2.4769384801388235,1.6094379124341003,3.26,0.74,11.2,7
7.0,0.23,0.4,0.47000362924573563,-2.7646205525906042,3.044522437723423,3.5,0.63,11.1,5
8.9,0.59,0.39,0.8329091229351039,-2.353878387381596,1.6094379124341003,3.37,0.58,10.3,5
9.2,0.63,0.21,0.9932517730102834,-2.3330443004787544,3.367295829986474,3.28,0.58,9.6,5
10.4,0.33,0.63,1.0296194171811581,-2.4769384801388235,1.6094379124341003,3.26,0.74,11.2,7
9.2,0.43,0.52,0.8329091229351039,-2.488914671185539,2.6390573296152584,3.35,0.61,11.3,6
8.3,0.615,0.22,0.9555114450274363,-2.4418471603275536,1.791759469228055,3.26,0.61,9.3,5
8.1,0.66,0.7,0.7884573603642703,-2.322787800311565,3.2188758248682006,3.08,0.53,9.0,5
10.3,0.5,0.42,0.6931471805599453,-2.6736487743848776,3.044522437723423,3.16,0.72,11.5,6
8.8,0.46,0.45,0.9555114450274363,-2.7333680090865,1.9459101490553132,3.32,0.79,14.0,6
8.7,0.82,0.02,0.1823215567939546,-2.659260036932778,3.58351893845611,3.2,0.58,9.8,5
9.6,0.54,0.42,0.8754687373538999,-2.513306124309698,3.2188758248682006,3.2,0.71,11.4,6
9.9,0.35,0.55,0.7419373447293773,-2.7806208939370456,1.6094379124341003,3.26,0.79,10.6,5
10.5,0.28,0.51,0.5306282510621704,-2.5257286443082556,2.302585092994046,3.2,0.89,9.4,6
9.6,0.68,0.24,0.7884573603642703,-2.4418471603275536,1.6094379124341003,3.14,0.6,10.2,5
9.3,0.27,0.41,0.6931471805599453,-2.396895772465287,1.791759469228055,3.28,0.7,9.7,5
9.6,0.68,0.24,0.7884573603642703,-2.4418471603275536,1.6094379124341003,3.14,0.6,10.2,5
9.4,0.685,0.11,0.9932517730102834,-2.563949857128453,1.791759469228055,3.19,0.7,10.1,6
9.4,0.3,0.56,1.0296194171811581,-2.5257286443082556,1.791759469228055,3.15,0.92,11.7,8
10.6,0.44,0.68,1.410986973710262,-2.1715568305876416,1.791759469228055,3.06,0.66,13.4,6
10.2,0.67,0.39,0.6418538861723947,-2.9187712324178627,1.791759469228055,3.17,0.47,10.0,5
10.2,0.67,0.39,0.6418538861723947,-2.9187712324178627,1.791759469228055,3.17,0.47,10.0,5
10.2,0.645,0.36,0.5877866649021191,-2.9374633654300153,1.6094379124341003,3.17,0.42,10.0,6
9.3,0.39,0.4,0.9555114450274363,-2.617295837833746,2.302585092994046,3.34,0.75,10.2,6
9.3,0.775,0.27,1.0296194171811581,-2.551046452292545,3.1780538303479458,3.31,0.67,10.6,6
9.2,0.41,0.5,0.9162907318741551,-2.900422093749666,2.4849066497880004,3.34,0.79,13.3,7
8.9,0.4,0.51,0.9555114450274363,-2.9565115604007097,2.5649493574615367,3.32,0.9,13.4,7
6.5,0.39,0.23,2.1162555148025524,-2.9759296462578115,3.332204510175204,3.44,0.55,12.1,6
10.7,0.35,0.53,0.9555114450274363,-2.659260036932778,1.6094379124341003,3.15,0.65,11.0,8
7.8,0.52,0.25,0.6418538861723947,-2.513306124309698,2.6390573296152584,3.43,0.65,9.0,6
7.2,0.34,0.32,0.9162907318741551,-2.4079456086518722,3.7612001156935624,3.32,0.79,11.1,5
10.7,0.35,0.53,0.9555114450274363,-2.659260036932778,1.6094379124341003,3.15,0.65,11.0,8
7.8,0.52,0.25,0.6418538861723947,-2.513306124309698,2.6390573296152584,3.43,0.65,9.0,6
10.4,0.44,0.73,1.8794650496471605,-2.603690185777967,3.6375861597263857,3.17,0.85,12.0,7
10.4,0.44,0.73,1.8794650496471605,-2.603690185777967,3.6375861597263857,3.17,0.85,12.0,7
10.2,0.49,0.63,1.0647107369924282,-2.6310891599660815,2.302585092994046,3.16,0.78,12.5,7
10.4,0.24,0.46,0.5877866649021191,-2.5902671654458267,1.791759469228055,3.25,1.02,10.8,7
10.0,0.59,0.31,0.7884573603642703,-2.4079456086518722,3.258096538021482,3.18,0.63,10.2,6
10.0,0.59,0.31,0.7884573603642703,-2.4079456086518722,3.258096538021482,3.18,0.63,10.2,6
10.7,0.4,0.48,0.7419373447293773,-2.0794415416798357,2.70805020110221,3.03,0.81,9.7,6
10.5,0.51,0.64,0.8754687373538999,-2.234926444520231,1.791759469228055,3.09,0.66,11.8,7
10.5,0.51,0.64,0.8754687373538999,-2.234926444520231,1.791759469228055,3.09,0.66,11.8,7
10.9,0.21,0.49,1.0296194171811581,-2.4304184645039304,2.3978952727983707,3.22,0.68,11.7,6
7.3,0.365,0.49,0.9162907318741551,-2.4304184645039304,3.6635616461296463,3.36,0.78,11.0,5
9.8,0.25,0.49,0.9932517730102834,-2.4304184645039304,2.70805020110221,3.42,0.9,10.0,6
7.6,0.41,0.49,0.6931471805599453,-2.4304184645039304,2.772588722239781,3.48,0.64,9.1,5
8.2,0.39,0.49,0.8329091229351039,-2.312635428847547,3.8501476017100584,3.38,0.99,9.8,5
9.3,0.4,0.49,0.9162907318741551,-2.4651040224918206,3.6375861597263857,3.22,0.55,9.4,5
9.2,0.43,0.49,0.8754687373538999,-2.4534079827286295,3.1354942159291497,3.23,0.64,9.5,5
10.4,0.64,0.24,1.0296194171811581,-2.2537949288246137,3.367295829986474,3.24,0.67,9.9,5
7.3,0.365,0.49,0.9162907318741551,-2.4304184645039304,3.6635616461296463,3.36,0.78,11.0,5
7.0,0.38,0.49,0.9162907318741551,-2.3330443004787544,3.4965075614664802,3.39,0.77,11.4,6
8.2,0.42,0.49,0.9555114450274363,-2.4769384801388235,3.4657359027997265,3.34,0.75,8.7,6
9.9,0.63,0.24,0.8754687373538999,-2.563949857128453,1.791759469228055,3.09,0.57,9.4,5
9.1,0.22,0.24,0.7419373447293773,-2.551046452292545,0.0,3.41,0.87,10.3,6
10.3,0.27,0.24,0.7419373447293773,-2.6310891599660815,2.70805020110221,3.22,0.66,12.8,6
10.0,0.48,0.24,0.9932517730102834,-2.282782465697866,2.5649493574615367,3.28,0.56,10.0,6
9.1,0.22,0.24,0.7419373447293773,-2.551046452292545,0.0,3.41,0.87,10.3,6
9.9,0.63,0.24,0.8754687373538999,-2.563949857128453,1.791759469228055,3.09,0.57,9.4,5
8.1,0.825,0.24,0.7419373447293773,-2.4769384801388235,1.6094379124341003,3.37,0.77,10.7,6
9.2,0.59,0.24,1.1939224684724346,-2.2926347621408776,2.995732273553991,3.26,0.67,9.6,5
9.5,0.46,0.49,1.840549633397487,-2.7488721956224653,1.6094379124341003,3.21,0.73,11.0,6
9.3,0.715,0.24,0.7419373447293773,-2.659260036932778,1.6094379124341003,3.12,0.59,9.9,5
9.1,0.47,0.49,0.9555114450274363,-2.364460496712133,3.6375861597263857,3.08,0.59,9.1,5
7.5,0.55,0.24,0.6931471805599453,-2.551046452292545,2.302585092994046,3.45,0.78,9.5,6
10.6,0.31,0.49,0.9162907318741551,-2.703062659591171,1.791759469228055,3.26,0.86,10.7,6
6.8,0.51,0.01,0.7419373447293773,-2.603690185777967,2.1972245773362196,3.33,0.56,9.5,6
9.4,0.43,0.24,1.0296194171811581,-2.385966701933097,2.6390573296152584,3.19,0.73,10.0,6
9.5,0.46,0.24,0.9932517730102834,-2.385966701933097,2.6390573296152584,3.12,0.74,10.0,6
9.0,0.44,0.49,0.8754687373538999,-2.551046452292545,3.258096538021482,3.23,0.58,9.2,5
9.0,0.54,0.49,1.0647107369924282,-2.364460496712133,3.713572066704308,3.08,0.61,9.2,5
7.6,0.29,0.49,0.9932517730102834,-2.385966701933097,3.2188758248682006,3.31,0.61,10.1,6
6.2,0.36,0.24,0.7884573603642703,-2.353878387381596,2.9444389791664403,3.57,0.57,11.7,6
6.2,0.36,0.24,0.7884573603642703,-2.353878387381596,2.9444389791664403,3.57,0.57,11.7,6
10.2,0.24,0.49,0.8754687373538999,-2.5902671654458267,2.302585092994046,3.14,0.61,10.4,5
10.5,0.59,0.49,0.7419373447293773,-2.659260036932778,2.6390573296152584,3.3,0.56,9.6,4
10.6,0.34,0.49,1.1631508098056809,-2.551046452292545,2.995732273553991,3.19,0.7,10.0,6
9.9,0.5,0.24,0.8329091229351039,-2.2730262907525014,1.791759469228055,3.34,0.52,10.0,4
8.8,0.44,0.49,1.0296194171811581,-2.488914671185539,2.8903717578961645,3.3,0.6,9.5,5
8.8,0.47,0.49,1.0647107369924282,-2.4651040224918206,2.833213344056216,3.29,0.6,9.8,5
10.6,0.31,0.49,0.7884573603642703,-2.7646205525906042,2.8903717578961645,3.14,0.51,9.8,6
7.6,0.51,0.24,0.8754687373538999,-2.396895772465287,2.0794415416798357,3.47,0.66,9.6,6
7.3,0.73,0.24,0.6418538861723947,-2.2256240518579173,2.8903717578961645,3.26,0.59,9.3,5
5.0,0.42,0.24,0.6931471805599453,-2.8134107167600364,2.9444389791664403,3.72,0.74,14.0,8
10.2,0.29,0.49,0.9555114450274363,-2.8302178350764176,1.6094379124341003,3.05,0.74,10.5,7
9.0,0.45,0.49,0.9555114450274363,-2.4769384801388235,3.044522437723423,3.35,0.57,9.7,5
6.6,0.39,0.49,0.5306282510621704,-2.659260036932778,3.1354942159291497,3.12,0.5,11.5,6
9.0,0.45,0.49,0.9555114450274363,-2.4769384801388235,3.044522437723423,3.35,0.57,9.7,5
7.9,0.72,0.17,0.9555114450274363,-2.3434070875143007,2.995732273553991,3.4,0.53,9.5,5
8.9,0.595,0.41,2.066862759472976,-2.4534079827286295,3.4011973816621555,3.27,0.57,9.3,5
8.5,0.585,0.18,0.7419373447293773,-2.551046452292545,1.6094379124341003,3.2,0.48,9.8,6
8.3,0.58,0.13,1.0647107369924282,-2.3434070875143007,2.6390573296152584,3.17,0.62,9.1,6
8.3,0.6,0.13,0.9555114450274363,-2.4651040224918206,1.791759469228055,3.31,0.59,9.2,6
9.4,0.41,0.48,1.5260563034950492,-2.6310891599660815,2.302585092994046,3.34,0.79,12.2,7
8.8,0.48,0.41,1.1939224684724346,-2.385966701933097,3.258096538021482,3.31,0.53,10.5,6
6.3,0.36,0.19,1.1631508098056809,-2.5902671654458267,2.70805020110221,3.56,0.52,12.7,6
8.8,0.24,0.54,0.9162907318741551,-2.488914671185539,3.2188758248682006,3.39,0.54,9.2,5
7.5,0.64,0.0,0.8754687373538999,-2.563949857128453,2.8903717578961645,3.32,0.6,10.0,6
8.2,0.39,0.38,0.4054651081081644,-2.8473122684357177,2.302585092994046,3.26,0.74,9.8,5
9.6,0.6,0.5,0.8329091229351039,-2.5383074265151158,3.332204510175204,3.5,0.57,9.7,5
9.6,0.6,0.5,0.8329091229351039,-2.5383074265151158,3.332204510175204,3.5,0.57,9.7,5
8.3,0.54,0.24,1.2237754316221157,-2.577021938695806,2.772588722239781,3.27,0.61,9.4,5
8.2,0.56,0.23,1.2237754316221157,-2.551046452292545,2.6390573296152584,3.28,0.62,9.4,5
10.0,0.58,0.22,0.6418538861723947,-2.5257286443082556,2.1972245773362196,3.13,0.55,9.5,5
7.9,0.51,0.25,1.0647107369924282,-2.563949857128453,3.044522437723423,3.49,0.96,12.1,6
6.8,0.69,0.0,1.7227665977411035,-2.0874737133771,3.044522437723423,3.46,0.72,10.2,5
6.8,0.69,0.0,1.7227665977411035,-2.0874737133771,3.044522437723423,3.46,0.72,10.2,5
8.8,0.6,0.29,0.7884573603642703,-2.322787800311565,1.6094379124341003,3.36,0.49,9.1,5
8.8,0.6,0.29,0.7884573603642703,-2.322787800311565,1.6094379124341003,3.36,0.49,9.1,5
8.7,0.54,0.26,0.9162907318741551,-2.3330443004787544,1.9459101490553132,3.27,0.6,9.3,6
7.6,0.685,0.23,0.8329091229351039,-2.198225077669803,2.995732273553991,3.21,0.61,9.3,5
8.7,0.54,0.26,0.9162907318741551,-2.3330443004787544,1.9459101490553132,3.27,0.6,9.3,6
10.4,0.28,0.54,0.9932517730102834,-2.2537949288246137,1.6094379124341003,3.25,0.63,9.5,5
7.6,0.41,0.14,1.0986122886681098,-2.4418471603275536,3.044522437723423,3.32,0.57,10.5,6
7.9,0.35,0.21,0.6418538861723947,-2.617295837833746,3.828641396489095,3.27,0.58,9.5,5
9.9,0.54,0.45,0.8329091229351039,-2.645075401940822,2.772588722239781,3.39,0.62,9.4,5
9.5,0.59,0.44,0.8329091229351039,-2.645075401940822,3.044522437723423,3.46,0.63,9.5,5
9.9,0.54,0.45,0.8329091229351039,-2.645075401940822,2.772588722239781,3.39,0.62,9.4,5
9.5,0.59,0.44,0.8329091229351039,-2.645075401940822,3.044522437723423,3.46,0.63,9.5,5
9.9,0.54,0.45,0.8329091229351039,-2.645075401940822,2.772588722239781,3.39,0.62,9.4,5
7.8,0.64,0.1,1.791759469228055,-2.162823150618887,1.6094379124341003,3.37,0.69,10.1,7
7.3,0.67,0.05,1.2809338454620642,-2.234926444520231,1.791759469228055,3.4,0.63,10.1,5
8.7,0.48,0.3,1.0296194171811581,-2.7181005369557116,2.302585092994046,3.33,0.67,11.2,7
6.7,0.42,0.27,2.151762203259462,-2.6882475738060303,3.1780538303479458,3.16,0.57,11.3,6
10.7,0.43,0.39,0.7884573603642703,-2.24431618487007,2.0794415416798357,2.89,0.5,9.6,5
9.4,0.33,0.59,1.0296194171811581,-2.5383074265151158,2.1972245773362196,3.12,0.54,12.0,6
8.6,0.47,0.47,0.8754687373538999,-2.603690185777967,1.9459101490553132,3.08,0.46,9.5,5
10.7,0.43,0.39,0.7884573603642703,-2.24431618487007,2.0794415416798357,2.89,0.5,9.6,5
7.2,0.52,0.07,0.3364722366212129,-2.603690185777967,1.6094379124341003,3.32,0.81,9.6,6
7.2,0.52,0.07,0.3364722366212129,-2.603690185777967,1.6094379124341003,3.32,0.81,9.6,6
7.5,0.42,0.31,0.47000362924573563,-2.5257286443082556,2.70805020110221,3.31,0.64,9.0,5
7.2,0.57,0.06,0.47000362924573563,-2.577021938695806,2.1972245773362196,3.36,0.7,9.6,6
10.1,0.28,0.46,0.5877866649021191,-2.995732273553991,1.6094379124341003,3.04,0.79,10.2,6
9.4,0.59,0.14,0.6931471805599453,-2.4769384801388235,3.2188758248682006,3.14,0.56,9.7,5
10.0,0.73,0.43,0.8329091229351039,-2.8302178350764176,2.70805020110221,3.15,0.57,11.0,5
6.9,0.4,0.24,0.9162907318741551,-2.488914671185539,3.4011973816621555,3.26,0.58,10.0,5
8.2,0.73,0.21,0.5306282510621704,-2.603690185777967,1.6094379124341003,3.2,0.52,9.5,5
8.2,0.73,0.21,0.5306282510621704,-2.603690185777967,1.6094379124341003,3.2,0.52,9.5,5
10.8,0.4,0.41,0.7884573603642703,-2.4769384801388235,1.9459101490553132,3.08,0.67,9.3,6
9.3,0.41,0.39,0.7884573603642703,-2.7488721956224653,2.4849066497880004,3.26,0.65,10.2,5
10.8,0.4,0.41,0.7884573603642703,-2.4769384801388235,1.9459101490553132,3.08,0.67,9.3,6
8.6,0.8,0.11,0.8329091229351039,-2.4769384801388235,2.4849066497880004,3.4,0.48,9.9,5
8.3,0.78,0.1,0.9555114450274363,-2.513306124309698,3.8066624897703196,3.48,0.53,10.0,5
10.8,0.26,0.45,1.1939224684724346,-2.8134107167600364,2.995732273553991,3.13,0.54,9.6,5
8.0,0.45,0.23,0.7884573603642703,-2.364460496712133,2.772588722239781,3.21,0.49,10.2,6
